,date,user,location,text,label
641,2021-03-17 17:46:27,Moomettes,"New England, USA",Floral Face Mask Coral Peach Flowers on Beige #Facemask Handmade USA #etsyshop #etsyhandmade #facemasks… https://t.co/8jcGRbumH5,2
642,2021-03-24 15:44:29,StourbridgeNews,,This could be useful https://t.co/4hopNec6vo #facemasks #shops #Stourbridge #highstreet #recycling,4
643,2021-03-18 23:59:39,sofiartmedia,Israel,"Heart Shape Abstract Hand Drawn Boho Style Pattern Adult Cloth Face Mask
#zazzle #mask #coronavirus #zazzle… https://t.co/KOprZapd80",2
644,2021-03-20 22:39:30,lou333uk,"Newcastle Upon Tyne, England",Why are people taking the #COVID19Vaccine ? When #lockdowns #facemasks #SocialDistancing are still required,1
645,2021-03-22 15:49:26,masque242,Europe,"Thick #natural #beige #linen face mask, #filter pocket on side opening, #washable and #reusable #eco friendly vegan… https://t.co/KLi38nVwA0",4
646,2021-03-21 12:21:59,PeteMoring,Berks. UK,"YES!! We HAVE always been #Bonkers!
.
Did #HealthAndSafety SAVE us from OUR-SELVES?
Where are they NOW!
Conspicuous… https://t.co/mGyed86kTC",1
647,2021-03-23 01:07:34,Gerisartgallery,"Clinton Township , MI","Check out this new sticker that I uploaded to https://t.co/InT4uYX5XM! https://t.co/W3KD57KHdL 

#artistsontwitter… https://t.co/JENVw2s8Cp",0
648,2021-03-17 13:06:07,safelyfeuvc,"Karachi, Pakistan","😍 Grey 24 Pc clips 😍 
 starting at Rs.950.00. 
Show now 👉👉 https://t.co/oOOkDo5mYq 
#ary #facemask #Pakistan… https://t.co/SCJ2uu5VX7",3
649,2021-03-17 08:39:57,rakistaradio,,"NOW AVAILABLE: RAKISTA FACEMASK (https://t.co/AHa6RhqJRC)
P199 each // get 3 for only P499

#Rakista… https://t.co/IDia1hG5lQ",3
650,2021-03-18 08:36:12,weixuyuan,Dongguan Qishi Town,"https://t.co/BUNAEG4qmH

Control quality of the masks from the start, raw material testing report, BFE &gt;99.0… https://t.co/n5TBQL1Yaq",4
651,2021-03-19 17:30:59,armor_eos,,"N95 DISPOSABLE RESPIRATOR MASKS
(FDA Approved, latex-free)

# Comfortable, Hypoallergenic, Soft Material
# High Fil… https://t.co/hBGnJBRHgj",1
652,2021-03-22 17:57:08,Moomettes,"New England, USA",#Patriotic Flag Face Mask American #Flag Stars Stripes Old Glory #etsyshop #etsyhandmade #facemasks… https://t.co/1Nxzv1Ch4A,2
653,2021-03-19 16:21:02,AfroInspiratio2,"Baltimore, MD","More face masks available in our shop!
#AfroInspirations #facemasks #blackgirlmagic #etsyshop https://t.co/d70XiYZL1r",3
654,2021-03-18 12:15:12,FavoriteChicken,,Thanks to our customers for wearing their face coverings when visiting our stores. We really appreciate it.… https://t.co/08WB7qPDqN,1
655,2021-03-19 05:01:50,urbanpearlgirl,Dallas TX USA,Red Face Mask Fitted Over the Head Adjustable Blue Face Covering Colorful Aboriginal Art Print Scarlet Crimson Ruby… https://t.co/LQEX9O1KOf,2
656,2021-03-24 12:43:14,Crafts4SCD,United Kingdom,"The difference is: we make it look good

https://t.co/1avlhGMnK4

#facemask 
#facemasks https://t.co/QrNlnr9fUK",2
657,2021-03-20 00:55:46,urbanpearlgirl,Dallas TX USA,Reusable Adjustable Navy Stars Face Mask White Stars and Stripes Batik Cotton Over the Head Fashion Face Covering… https://t.co/mmnOoCUUc7,4
658,2021-03-17 11:27:00,viro_armour,,"While the whole world experiences the new normal, keeps your heads up with #Viroarmour mask on and move with confid… https://t.co/bg0c5iXrgW",1
659,2021-03-17 09:57:00,back_badger,Little Happenings,"@PoliticsForAlI @BBCBreaking Go the whole hog and put defences on the beaches. It worked in WWII, it can work now b… https://t.co/LES9VEV2V5",1
660,2021-03-22 23:00:18,OnPurposeMarke1,"Dayton, OH","Be kind, even in the midst of an extremely difficult pandemic. 😀
-
LINK IN BIO TO GET YOURS👆
-
#onpurpose… https://t.co/qVg7phatrq",1
661,2021-03-18 13:46:01,airpophealth,,"International Business Times reviewed the Active+ read more here: https://t.co/BKjilL6IOD 

#airpop #airwearables… https://t.co/WMN6i9bqMY",1
662,2021-03-20 07:56:10,urbanpearlgirl,Dallas TX USA,Black and White Purple Face Mask Fitted Adjustable Colorful Cotton Aboriginal Art Print Purple Face Covering… https://t.co/teHA4EtMNQ,2
663,2021-03-18 00:49:26,masque242,Europe,"#Rainbow face #mask, lycra #colorful #unity reusable washable mouth cover, #handmade #facemask All sizes, nose wire… https://t.co/8IdYgVlg1X",4
664,2021-03-23 17:43:04,FaceCoverUS,"North Bergen, NJ, USA","The Mum's Garden!!
Shop now at https://t.co/T3R8xCp6Ry
#facecover #facemasks #facecoverings #giftidea… https://t.co/V9ct8GTeNi",2
665,2021-03-22 22:55:07,MGDezigns,Online,Pretty Pink Roses Flowers Floral Pattern Feminine Premium Face Mask https://t.co/nfIQUoim5B #floral #flowers #covid… https://t.co/lmKv2l0Jxf,2
666,2021-03-17 23:20:36,juvie96BW,"Gaborone, Botswana",How many dimensions is this?   #Phone #Facemask #Online #3D #Reflections #Reflection #Updown #Man #Covid19 https://t.co/5ivSIhW03w,0
667,2021-03-18 23:00:14,Moomettes,"New England, USA",#Daisies Face Mask Floral White Yellow #Flowers on Blue Adjustable Soft Elastic #Facemask Handmade USA… https://t.co/QJTiizWL2Y,4
668,2021-03-22 10:30:13,Impamark,"Burnham-on-Crouch, Essex, UK","Traditional #marketing methods have recently seen a decline  🙁

Adding branding to #PPE &amp; sanitation products is a… https://t.co/jUoFp3bLe9",1
669,2021-03-24 04:36:53,DaveGarber1975,"Orem, UT, USA","Dr @RonPaul argues that mandatory #facemasks are mere ""security theater,"" and that such #oppression may worsen if t… https://t.co/swbjL7Zgl5",1
670,2021-03-24 05:46:00,FAMAPRO3,,"Adjustable nose clip to fit the nose bridge

#facemasks #Famapro #surgicalmasks #3plymasks #disposablemasks https://t.co/jIvwKSXbRS",4
671,2021-03-19 07:21:26,PCMCamisetas,El Mundo,"Save up to 30% Off everything
#gifts #wallart #apparel #homedecor #office #tech #bags #furniture #tabletop #outdoor… https://t.co/LmTsb6lqE9",0
672,2021-03-17 01:55:03,Moomettes,"New England, USA",Face Mask - Beige https://t.co/3s1lD2KxwX via @EtsySocial #giftideas #gifts #facemask #cottonfacemask https://t.co/SxfAFGErkA,4
673,2021-03-18 15:30:33,Hygienico_USA,,"Want to try before you buy?

Our mask sample pack include 2 individual masks of each of the following brands (8 tot… https://t.co/hqoaZsXHNG",1
674,2021-03-17 15:19:26,masque242,Europe,"Pink #face #mask, #Black and #neon #UV #reactive #pink #animal print #facemask, #clothmask reusable and washable mo… https://t.co/VWeiNniWQZ",2
675,2021-03-20 01:30:11,taicheUK,Turkey and UK,"#Facemasks
Artistic Heart Bouquet Of Pink and White Roses #roses #white #pink #bouquet #rosebouquet #pastelcolors… https://t.co/LSJLJHiYpB",2
676,2021-03-22 12:47:03,lpdesigned4you,Ireland,"Some custom made masks for the Bride Squad last weekend 😁

DM to order custom designed face masks 

#facemasks… https://t.co/tFLIO7lrYr",2
677,2021-03-22 13:29:09,TElworfelli,,"Look at this... 👀
https://t.co/Z1tbZq4E39

Clown design face masks 

#clown #clowncore #anime #art #clownmask… https://t.co/ARzVqWi5Pb",2
678,2021-03-24 17:44:44,CleanBreathMask,,"Masks help protect you and the people around you.





#facemasks #maskup #masksforsale #masks4all… https://t.co/J9aDky5afp",1
679,2021-03-20 13:56:30,urbanpearlgirl,Dallas TX USA,Colorful Aboriginal Art Print Face Mask With Toggle Black and White Adjustable Face Covering Over The Head Mask Bus… https://t.co/oaEpjtfqKA,2
680,2021-03-21 15:30:07,Moomettes,"New England, USA",Floral Face Mask Coral Peach Flowers on Beige #Facemask Handmade USA https://t.co/SaSGdlxjpO #etsyshop… https://t.co/eL7Jg5d6mP,2
681,2021-03-24 02:45:04,Moomettes,"New England, USA",Paisley Face Mask Aqua Blue Yellow Adjustable Fitted #Facemask Handmade USA #etsyshop #etsyhandmade #shopsmall… https://t.co/c5mnbBLiw4,2
682,2021-03-18 16:45:15,WorkStuffUK,"21 Charter Street, Leicester","Get Portwest Blue Disposable Masks from Just 13p at WorkStuffUK!

Orders yours today, here 👉… https://t.co/OpYpt8odOS",4
683,2021-03-18 17:08:00,Moomettes,"New England, USA",Wine Face Mask Wine Glass Wine Bottles Adjustable #Facemask Handmade USA #etsyshop #etsyhandmade #facemasks… https://t.co/DQAowaiSM6,2
684,2021-03-18 18:59:23,stankeviciusint,"Dublin, Ireland",Stankevicius International: Selling 3-ply face masks. Inquiries via https://t.co/crXdkaaVGz #3ply #facemask #mask… https://t.co/ZQii1aW8tl,0
685,2021-03-21 23:47:37,suelin_flower,"West Midlands, England",@TotallyFacemask are you no longer making masks? If you still are can I have link again please as I want some more #COVID19 #facemasks 😷❤,1
686,2021-03-24 12:25:02,BarnettAirLaw,Lake In The Hills Airprt (3CK),#FAA proposes thousands of dollars in #fines for 2 travelers who refused to wear #facemasks on #flights https://t.co/L1qNs4e7Wa,1
687,2021-03-17 18:35:03,Moomettes,"New England, USA",Floral Face Mask - https://t.co/aqoZShwBr3 via @EtsySocial #giftideas #gifts #facemask #cottonfacemask https://t.co/3qwVE4b4RI,2
688,2021-03-18 23:59:04,sofiartmedia,Israel,"Cute bunny cartoon Happy Easter Egg Hunt Kids' Cloth Face Mask 
#zazzle #mask #coronavirus #zazzle #ZazzleMade… https://t.co/LNQoqfAdLE",2
689,2021-03-21 21:01:03,eVisitorGuide,"CHI, MKE, STL & Nashville","Hey...If anyone needs #PPE, our friends at @nolapub have #facemasks for sale. The regular disposable masks are $35… https://t.co/Sq2ZmD8Jk1",1
690,2021-03-17 10:44:22,ClareJoSamBoo,United Kingdom,Get my art printed on awesome products. Support me at Redbubble #RBandME:  https://t.co/iPusiIiu25 #findyourthing… https://t.co/yT9APvKra9,0
691,2021-03-19 11:59:09,ArtandPatterns,"London, England","Are you looking to #buy #Colourful #Handmade #Art #Bags #Facemasks #Earrings - Treat yourself, family and friends -… https://t.co/g4FKiWOmOn",0
692,2021-03-23 14:39:45,SVestiga,"Leesburg, Virginia",Certain consumer-grade #facemasks may provide better #COVID19 protection than commercial-grade masks. Access the fu… https://t.co/8q48esXtmq,1
693,2021-03-17 11:51:03,Moomettes,"New England, USA",Teal Blue Pink Floral https://t.co/9otfj4nPe6 via @EtsySocial #giftideas #gifts #facemask #cottonfacemask https://t.co/VuRYsyoqlV,2
694,2021-03-17 15:05:02,Moomettes,"New England, USA",Polka Dot Face Mask Navy Blue White Batik Cotton #Facemask Handmade in USA https://t.co/yXb0qBRcnX #etsyshop… https://t.co/579qANbMq6,2
695,2021-03-19 01:16:08,hustlenomics916,"Sacramento, CA",Just saw this on #Amazon: Disposable #FaceMasks of 50 Pack Disposable Mask-Black by SUDILO for $13.99… https://t.co/rsReqWse1L,3
696,2021-03-24 19:50:34,PWRevolution,"San Jose, Ca","💥 IT'S WEDNESDAY ... 💥
New @PENTAELZEROM variant dropped today and exclusively available at https://t.co/YLYE00t5nv… https://t.co/LXuNbrUmCg",2
697,2021-03-23 22:35:03,Moomettes,"New England, USA",Floral Maroon Cranberry Face Mask Flowers Beige #Facemask Handmade USA #etsyshop #etsyhandmade #shopsmall #ROCTeam… https://t.co/eQ9f0B6dDX,2
698,2021-03-17 20:30:16,Moomettes,"New England, USA",#Elegant Black Floral Face Mask Fitted Flowers Gold Flowers Black Metallic Shiny Bling Cotton Adjustable #Facemask… https://t.co/Uj5H5Kdz0q,2
699,2021-03-24 01:00:01,ALNewsNetwork,"Montgomery, Alabama","MASK GIVEAWAY: Alabama's mask order may be expiring April 9, but health experts say masks will still be needed. The… https://t.co/DwrVegZB4A",1
700,2021-03-22 09:59:09,urbanpearlgirl,Dallas TX USA,Dark Green Face Mask Cotton Washable Reusable Adjustable Over The Head Team Colors Green Bay Packers Mask Celtics J… https://t.co/jWGDyG3Nkz,4
701,2021-03-18 02:00:05,urbanpearlgirl,Dallas TX USA,Blue Face Mask With Toggle Adjustable Over the Head Fashion Mask Blue Waves Face Covering https://t.co/eudIfgAGCM… https://t.co/jYanIpa5ef,2
702,2021-03-22 04:06:51,be_nicemedia,Earth,Save 50% on the eligible item(s) below #facemasks https://t.co/LtsXuOJaKQ,0
703,2021-03-23 20:17:06,fantasy_global,,"40% Off Facemasks! We've got you covered!
https://t.co/FTTxi9za9Y 
#safety 
#facemasks",3
704,2021-03-21 16:23:35,BijTayari,An Iranian on Planet Earth,"@alunschool 

#facemasks harm children. https://t.co/Pa2fe1VesB",1
705,2021-03-22 01:02:08,Proofpositive,"Vancouver, BC","#facemasks #reusable #washable #virus #corona
6 Pack Fashion Cloth Fabric Face Protection, Unisex Earloop Bandana B… https://t.co/SmJMhjziMZ",1
706,2021-03-21 14:17:11,PCMCamisetas,El Mundo,"#gifts #tshirts #homedecorideas #bags #mugs #tech #office #wallart #facemasks

Design 111 #Fallout #videogames… https://t.co/6l3nvdfHjJ",0
707,2021-03-24 17:00:30,HearingReview,Los Angeles,#Deaf Penn State professor Shasta Dreese teaches #ASL classes to ‘break down the #communication barriers’… https://t.co/nQuSjZEAtP,0
708,2021-03-22 18:22:15,shoppingdrawer,Wisconsin,"How to Customize Your Own Face Mask https://t.co/Z8ffcOB30I

aff link #facemasks #fabric #sewing #crafts #DIY… https://t.co/PlnnHhJkGC",4
709,2021-03-23 03:00:11,urbanpearlgirl,Dallas TX USA,Route 66 Face Mask With Toggle Adjustable Over The Head Cotton Fashion Car Masks https://t.co/vDUjA7GEaC #staysafe… https://t.co/GpkpXnKsFs,2
710,2021-03-21 20:30:04,Moomettes,"New England, USA",Butterfly Face Mask #Butterflies Yellow Floral Flowers Purple Lilac Handmade USA https://t.co/zU77X9oQf1 #etsyshop… https://t.co/n3JKQbiYV9,2
711,2021-03-21 00:00:03,Moomettes,"New England, USA",#Elegant Black Floral Face Mask Fitted Flowers Gold Flowers Black Metallic Shiny Bling Cotton Adjustable #Facemask… https://t.co/GYet4hqJpR,2
712,2021-03-23 19:01:52,AllenSportswear,"Oviedo, FL","Made of extremely comfortable and high-quality cotton fabric, this mask provides coverage from nose to chin. It is… https://t.co/Bl38yVchO9",1
713,2021-03-18 10:11:26,DKent7673,,Zazzle https://t.co/YQIOB2zoQ8 #tees #tshirts #apparel #hoodies #amazon #redbubble #dkskustomgear #kent73 #facemask… https://t.co/SIWNg9lo6H,0
714,2021-03-21 16:16:15,Gerundagula,Media City Salford UK,Despite many thinking #Facemasks &amp; #SocialDistancing will magically disappear for crowd events &amp; travel this summer… https://t.co/F9vll9sLOJ,1
715,2021-03-21 02:57:19,urbanpearlgirl,Dallas TX USA,Multi Color Face Mask With Toggle Colorful Cotton Aboriginal Art Print Adjustable Over The Head Face Covering Austr… https://t.co/gYPI0nmMKc,2
716,2021-03-23 22:55:07,MGDezigns,Online,Cute Black Cats and Paws Pattern Premium Face Mask https://t.co/i39iE75Tyi #cats #paws #covid #facemasks #covid19… https://t.co/NQJ0SsKAPg,2
717,2021-03-22 22:45:02,Moomettes,"New England, USA",Cotton Dish Cloths Set Blue Eco Friendly #Kitchen Dishcloths Handmade USA #etsyshop #etsyhandmade #facemasks… https://t.co/Umr9B07BTn,0
718,2021-03-22 06:20:39,FabricFrames,"Deptford, NJ USA",1 #hour #left ! https://t.co/4zWbxyvquh #Handwritten #Sheet #Music #Song #Musical #Notes #Mask $12.95 30% off #code… https://t.co/2GjjJm0OQu,0
719,2021-03-22 12:59:21,urbanpearlgirl,Dallas TX USA,Mens Black Route 66 Adjustable Over the Head Face Mask Cotton Fashion Face Covering Alexander Henry Car Mask… https://t.co/2PcTOlY5pP,2
720,2021-03-17 04:28:20,johnmay76930674,"Waukegan, IL","Can't believe I ran out of mask 
#facemask #MaskUp #mask
#pandemic #custom

https://t.co/f1HxuCpZKD",1
721,2021-03-21 20:02:08,Proofpositive,"Vancouver, BC",#FaceMasks #Protection #DisposableMasks  CoolBELL 3 Layer Wearing Face Cover Comfortable Breath    An Amazon best s… https://t.co/OiIbyWoOlR,4
722,2021-03-22 20:33:00,tuditees,"Córdoba, Andalucía","Welcome Spring! We dress in flowers: https://t.co/cThxp3QXXC

#welcomespring #BienvenidaPrimavera #Spring… https://t.co/SgXfltyMG0",0
723,2021-03-21 13:25:25,Moomettes,"New England, USA",Earthy #Woodlands Face Mask #Animasl #Wildlife #Outdoors Fox Owls Deer Rabbit Adjustable Fitted #Facemask Gray Blue… https://t.co/JmCGRSAnTi,2
724,2021-03-20 00:05:02,Moomettes,"New England, USA",Floral Face Mask Coral Peach Flowers on Beige #Facemask Handmade USA https://t.co/SaSGdlxjpO #etsyshop… https://t.co/NwpfIM757P,2
725,2021-03-19 23:54:09,ColonelRobHans,"New York, USA","Look For &amp; Buy Your Face Mask - One Size Fits All Over 11,000 photos to choose from @ https://t.co/nWAq8Pg1ig… https://t.co/IeK11SC5E3",0
726,2021-03-21 11:26:31,LondonSkywatch,"London, UK",#BorisJohnson @BorisJohnson #NoNewNormal See #Lockdowns &amp; #FaceMasks effect on #COVID deaths per million people (im… https://t.co/PNRiApYx7q,1
727,2021-03-18 10:52:34,snmapparelsbd,Bangladesh,"Basic Reusable Cloth Face Mask (Adult) 
Available on  &gt; https://t.co/SIhi79uUvN

#snmapparelsbd #snmbd  #facemask… https://t.co/Qtl55PWBqc",4
728,2021-03-22 05:58:55,urbanpearlgirl,Dallas TX USA,Men's Face Mask Gray Adjustable Over the Head Cotton Mask With Toggle Grey Waves Face Covering… https://t.co/eVWJgKXOK7,4
729,2021-03-20 10:57:10,PCMCamisetas,El Mundo,"#gifts #tshirts #homedecorideas #bags #mugs #tech #office #wallart #facemasks

Design Dreaming 2 #abstractart… https://t.co/t29E7aZenl",0
730,2021-03-19 22:24:28,Prof_TGSchulze,"New York, Catalunya, Franken","When at my American home, buying @BuyDirectUSA as much as possible, when in Germany buying #MadeInGermany whenever… https://t.co/SBivZXNc52",0
731,2021-03-17 02:17:14,joolzr,Auckland,About 50 percent of people on my train are not wearing masks. 👀👀👀 #Covid_19 #FaceMask #comeonteamof5million,1
732,2021-03-19 21:45:02,Moomettes,"New England, USA",Butterfly Face Mask #Butterflies Yellow Floral Flowers Purple Lilac Handmade USA https://t.co/zU77X9oQf1 #etsyshop… https://t.co/CjkJ0344qS,2
733,2021-03-20 11:04:04,LeeHillerLondon,Arkansas,"🌸✋🌼😷💮👐🌸😷🌼✋💮
#facemasks #facemasks4all
#gifts #shoppingonline #healthandsafety#onlineshopping #socialdistancing… https://t.co/eU6tVxzhu8",1
734,2021-03-19 01:53:16,Allstuff_420,Jacksonville Beach FL 32250,"AllStuff420ᵀᴹ is creating a whole line of high-fashion items. Be sure to get yours.

Coming soon from AllStuff420ᵀᴹ… https://t.co/1hGqUrlShI",0
735,2021-03-21 18:44:04,HikeOurPlanet,On The Trail in Arkansas,"🌸✋🌼😷💮👐🌸😷🌼✋💮
#facemasks #facemasks4all
#gifts #shoppingonline #healthandsafety #onlineshopping #socialdistancing… https://t.co/s0Y9DYFd3y",1
736,2021-03-21 10:02:37,KarenStahlros,USA/Sweden,"Wearable Art!
Available on Yoga Leggings, Dresses, Skirts, Tops, Bags, Scarves &amp; MORE! Click my link to shop!… https://t.co/BEjbaNIoKP",0
